,Cday,CT,bin,data,middle,mid_sep,others
523,2,7,2,0.0,0.0,0.0,360.0
524,2,7,3,0.0,0.0,0.0,360.0
525,2,7,4,0.0,0.0,0.0,360.0
526,2,7,5,0.0,0.0,0.0,360.0
527,2,7,6,8.5,3.0,7.0,350.0
528,2,7,7,0.0,0.0,0.0,360.0
529,2,7,8,14.5,1.0,14.0,345.0
530,2,7,9,0.0,0.0,0.0,360.0
531,2,7,10,0.0,0.0,0.0,360.0
532,2,8,1,0.0,0.0,0.0,360.0
533,2,8,2,0.0,0.0,0.0,360.0
534,2,8,3,0.0,0.0,0.0,360.0
535,2,8,4,0.0,0.0,0.0,360.0
536,2,8,5,0.0,0.0,0.0,360.0
537,2,8,6,0.0,0.0,0.0,31.0
538,2,9,4,29.0,28.0,15.0,190.0
539,2,9,5,18.0,18.0,9.0,333.0
540,2,9,6,0.0,0.0,0.0,360.0
541,2,9,7,0.0,0.0,0.0,360.0
542,2,9,8,0.0,0.0,0.0,360.0
543,2,9,9,0.0,0.0,0.0,360.0
544,2,9,10,0.0,0.0,0.0,360.0
545,2,10,1,0.0,0.0,0.0,360.0
546,2,10,2,0.0,0.0,0.0,360.0
547,2,10,3,0.0,0.0,0.0,360.0
548,2,10,4,0.0,0.0,0.0,360.0
549,2,10,5,0.0,0.0,0.0,360.0
550,2,10,6,0.0,0.0,0.0,360.0
551,2,10,7,17.5,11.0,12.0,337.0
552,2,10,8,0.0,0.0,0.0,360.0
553,2,10,9,5.0,2.0,4.0,354.0
554,2,10,10,0.0,0.0,0.0,360.0
555,2,11,1,0.0,0.0,0.0,360.0
556,2,11,2,20.0,10.0,15.0,335.0
557,2,11,3,39.5,1.0,39.0,320.0
558,2,11,4,13.0,8.0,9.0,343.0
559,2,11,5,4.0,2.0,3.0,355.0
560,2,11,6,0.0,0.0,0.0,360.0
561,2,11,7,0.0,0.0,0.0,360.0
562,2,11,8,0.0,0.0,0.0,360.0
563,2,11,9,0.0,0.0,0.0,360.0
564,2,11,10,0.0,0.0,0.0,360.0
565,2,12,1,0.0,0.0,0.0,360.0
566,2,12,2,9.0,6.0,6.0,348.0
567,2,12,3,9.0,4.0,7.0,349.0
568,2,12,4,9.0,2.0,8.0,350.0
569,2,12,5,25.5,1.0,25.0,334.0
